species_latin,recording_id,segment_index,start_s,duration_s,segment_path,spectrogram_path,visual_qc,qc_reason,reviewed_by,notes,auto_qc,auto_reason,auto_score,active_pixel_ratio,contrast_stddev,mean_luminance,audio_band_tag,audio_band_reason,dominant_freq_hz,low_band_ratio,mid_band_ratio,high_band_ratio,species_audio_median_hz,species_audio_mean_hz,species_audio_min_hz,species_audio_max_hz,species_audio_count,species_audio_status,species_audio_threshold_hz
Pholidoptera griseoaptera,968607,16,48.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC968607_seg016_start048.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC968607_seg016_start048.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1234,42.3257,70.3704,ultrasonic,high_frequency_dominant,18056.5000,0.0003,0.0931,0.9065,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,968607,17,51.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC968607_seg017_start051.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC968607_seg017_start051.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1343,43.4382,71.2368,ultrasonic,high_frequency_dominant,19394.5000,0.0001,0.0354,0.9645,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,968607,18,54.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC968607_seg018_start054.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC968607_seg018_start054.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1252,43.8958,72.0896,ultrasonic,high_frequency_dominant,12737.0000,0.0001,0.1190,0.8809,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,968607,19,57.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC968607_seg019_start057.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC968607_seg019_start057.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1452,45.2233,74.0862,ultrasonic,high_frequency_dominant,18714.0000,0.0004,0.0970,0.9026,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,968607,20,60.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC968607_seg020_start060.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC968607_seg020_start060.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1316,42.7472,69.6190,ultrasonic,high_frequency_dominant,21392.0000,0.0001,0.0823,0.9175,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,968607,21,63.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC968607_seg021_start063.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC968607_seg021_start063.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1163,42.0248,69.1153,ultrasonic,high_frequency_dominant,13814.0000,0.0006,0.1443,0.8550,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,968607,22,66.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC968607_seg022_start066.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC968607_seg022_start066.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1222,42.0174,69.6209,ultrasonic,high_frequency_dominant,21460.0000,0.0003,0.0717,0.9280,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,847630,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC847630_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC847630_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.6843,0.0667,22.3775,111.3268,mixed,mixed_band,8458.0000,0.2470,0.4864,0.2666,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,847632,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC847632_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC847632_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7747,0.0777,22.5392,112.6948,ultrasonic,high_frequency_dominant,19858.5000,0.1051,0.2285,0.6664,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,847637,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC847637_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC847637_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.6935,0.0678,22.4048,112.6865,mixed,mixed_band,8314.5000,0.2223,0.3317,0.4460,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,847635,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC847635_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC847635_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.6830,0.0656,23.5682,112.0579,ultrasonic,high_frequency_dominant,7048.5000,0.1352,0.2182,0.6466,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,847638,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC847638_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC847638_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.6898,0.0670,22.8521,112.4943,ultrasonic,high_frequency_dominant,21618.0000,0.0929,0.1678,0.7393,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,847640,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC847640_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC847640_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.6257,0.0585,23.6341,112.0386,ultrasonic,high_frequency_dominant,8204.5000,0.1557,0.2513,0.5930,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,851722,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC851722_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC851722_seg000_start000.000s.png,review,unreviewed,,,human_review,ambiguous,0.5005,0.0441,22.3389,62.4661,audible,low_frequency_dominant,7951.5000,0.5711,0.2314,0.1975,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,847629,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC847629_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC847629_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.6483,0.0623,22.3273,110.3159,mixed,mixed_band,8447.0000,0.2501,0.4977,0.2521,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,847629,1,3.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC847629_seg001_start003.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC847629_seg001_start003.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.6949,0.0677,22.7633,110.9618,mixed,mixed_band,8333.5000,0.2246,0.4673,0.3082,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,847634,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC847634_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC847634_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7097,0.0691,23.2918,112.4365,ultrasonic,high_frequency_dominant,21477.0000,0.1154,0.1866,0.6980,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,847634,1,3.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC847634_seg001_start003.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC847634_seg001_start003.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7214,0.0704,23.4695,112.3249,ultrasonic,high_frequency_dominant,19684.0000,0.1129,0.1843,0.7028,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,847639,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC847639_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC847639_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.6981,0.0683,22.4943,112.4357,mixed,mixed_band,8530.0000,0.2184,0.3706,0.4110,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,847639,1,3.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC847639_seg001_start003.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC847639_seg001_start003.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.6820,0.0671,21.4937,113.1617,mixed,mixed_band,8679.0000,0.2315,0.3538,0.4147,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,849665,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC849665_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC849665_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8239,0.0872,18.1358,86.2457,mixed,mixed_band,7650.0000,0.3818,0.2308,0.3874,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,849665,1,3.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC849665_seg001_start003.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC849665_seg001_start003.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7645,0.0806,17.2242,88.4706,mixed,mixed_band,7678.0000,0.3427,0.1949,0.4623,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,849665,2,6.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC849665_seg002_start006.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC849665_seg002_start006.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.6595,0.0675,17.4455,88.7818,mixed,mixed_band,7905.5000,0.3965,0.2073,0.3961,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,849665,3,9.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC849665_seg003_start009.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC849665_seg003_start009.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8160,0.0855,19.0704,85.1640,ultrasonic,high_frequency_dominant,7824.5000,0.2628,0.1634,0.5738,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,849665,4,12.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC849665_seg004_start012.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC849665_seg004_start012.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7719,0.0803,18.7667,87.0948,ultrasonic,high_frequency_dominant,7842.0000,0.2634,0.1780,0.5586,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,846585,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC846585_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC846585_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8657,0.0911,19.7161,81.6666,mixed,mixed_band,7927.0000,0.5480,0.2405,0.2116,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,846585,1,3.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC846585_seg001_start003.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC846585_seg001_start003.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.9713,0.1032,20.8732,77.8099,audible,low_frequency_dominant,7806.5000,0.5754,0.2437,0.1809,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,846585,2,6.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC846585_seg002_start006.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC846585_seg002_start006.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1315,21.4864,75.4685,audible,low_frequency_dominant,7839.0000,0.6389,0.2106,0.1505,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,846585,3,9.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC846585_seg003_start009.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC846585_seg003_start009.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7562,0.0773,20.1414,81.9854,audible,low_frequency_dominant,7873.0000,0.5736,0.2350,0.1915,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,846585,4,12.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC846585_seg004_start012.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC846585_seg004_start012.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7644,0.0792,18.9951,86.2138,audible,low_frequency_dominant,7814.5000,0.5559,0.2496,0.1945,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,846585,5,15.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC846585_seg005_start015.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC846585_seg005_start015.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7341,0.0756,18.8342,85.1408,audible,low_frequency_dominant,7549.5000,0.5588,0.2396,0.2016,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,850169,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC850169_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC850169_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7189,0.0653,29.5966,50.0489,ultrasonic,high_frequency_dominant,20853.5000,0.0036,0.0395,0.9569,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
Pholidoptera griseoaptera,850169,1,3.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/pholidoptera-griseoaptera/XC850169_seg001_start003.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/pholidoptera-griseoaptera/XC850169_seg001_start003.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8566,0.0817,30.2981,50.9281,ultrasonic,high_frequency_dominant,19511.0000,0.0033,0.0419,0.9548,13261.0000,13944.2661,7048.5000,21649.0000,62,audible_list_keep,28000.0
